date;time;lng;lat;injured;killed
2020-09-23;8:45;-73.98351;40.77606;0;0
2020-09-23;8:47;-73.89995;40.867207;0;0
2020-09-23;8:50;-73.85298;40.842518;0;0
2020-09-23;8:50;-73.94015;40.797802;0;0
2020-09-23;8:55;-73.97515;40.68087;0;0
2020-09-23;9:00;-73.956345;40.82309;0;0
2020-09-23;9:00;-73.94403;40.78296;1;0
2020-09-23;9:05;-73.802475;40.80931;0;0
2020-09-23;9:24;-73.9246;40.64664;0;0
2020-09-23;9:30;-73.93833;40.71252;0;0
2020-09-23;9:30;-73.85906;40.833412;0;0
2020-09-23;9:30;-73.97006;40.60696;1;0
2020-09-23;9:30;-73.87235;40.86801;2;0
2020-09-23;9:35;-73.930084;40.607765;0;0
2020-09-23;9:40;-73.94132;40.670307;0;0
2020-09-23;9:40;-73.93711;40.75957;0;0
2020-09-23;9:44;-73.8742;40.877113;0;0
2020-09-23;9:45;-73.94087;40.720886;0;0
2020-09-23;9:50;-73.82281;40.74147;0;0
2020-09-22;0:00;-73.93847;40.71764;0;0
2020-09-22;0:00;-73.91703;40.67069;0;0
2020-09-22;0:00;-73.80746;40.672222;0;0
2020-09-22;0:00;-73.82773;40.742935;0;0
2020-09-22;0:00;-73.963684;40.701378;1;0
2020-09-22;0:00;-74.08775;40.611553;1;0
2020-09-22;0:10;-73.9486;40.650856;0;0
2020-09-22;0:10;-73.896645;40.681885;0;0
2020-09-22;0:20;-73.966965;40.60566;1;0
2020-09-22;0:24;-73.95648;40.65671;0;0
2020-09-22;0:43;-73.89449;40.88742;0;0
2020-09-22;0:57;-73.93003;40.80119;0;0
2020-09-22;0:58;-73.85564;40.82909;0;0
2020-09-22;10:00;-73.85667;40.8752;0;0
2020-09-22;10:00;-73.830444;40.772655;0;0
2020-09-22;10:00;-73.7281;40.711033;0;0
2020-09-22;10:05;-73.854225;40.752052;0;0
2020-09-22;10:16;-73.99459;40.60242;0;0
2020-09-22;10:35;-73.9753;40.620914;0;0
2020-09-22;10:37;-73.98122;40.72507;0;0
2020-09-22;10:40;-73.94775;40.62091;0;0
2020-09-22;10:40;-73.94952;40.793606;0;0
2020-09-22;10:45;-73.94561;40.719566;0;0
2020-09-22;10:55;-73.903656;40.640236;0;0
2020-09-22;10:57;-73.976074;40.67471;0;0
2020-09-22;10:59;-73.95094;40.825756;0;0
2020-09-22;11:00;-73.8693;40.73409;0;0
2020-09-22;11:29;-73.84086;40.720066;1;0
2020-09-22;11:35;-73.97737;40.630642;0;0
2020-09-22;11:36;-74.02932;40.630253;0;0
2020-09-22;11:44;-73.949936;40.74044;0;0
2020-09-22;11:45;-73.80878;40.68846;1;0
2020-09-22;11:50;-73.94055;40.701797;1;0
2020-09-22;11:57;-73.919106;40.66423;1;0
2020-09-22;12:00;-73.79147;40.593124;0;0
2020-09-22;12:00;-73.83447;40.678944;1;0
2020-09-22;12:05;-73.83186;40.76299;0;0
2020-09-22;12:16;-74.02993;40.617157;0;0
2020-09-22;12:17;-73.92844;40.6952;0;0
2020-09-22;12:20;-73.94666;40.717907;2;0
2020-09-22;12:25;-73.848816;40.723694;0;0
2020-09-22;12:30;-73.91234;40.654137;0;0
2020-09-22;12:34;-73.87441;40.689133;0;0
2020-09-22;12:34;-73.947365;40.835922;0;0
2020-09-22;12:36;-73.91495;40.848793;1;0
2020-09-22;12:37;-74.11248;40.63592;0;0
2020-09-22;12:50;-73.87994;40.82364;0;0
2020-09-22;12:50;-73.944336;40.703587;1;0
2020-09-22;13:00;-74.009125;40.63246;0;0
2020-09-22;13:00;-74.00645;40.644577;0;0
2020-09-22;13:00;-73.906105;40.877068;0;0
2020-09-22;13:00;-73.9632;40.614384;1;0
2020-09-22;13:10;-73.85455;40.84888;1;0
2020-09-22;13:12;-73.99352;40.63025;0;0
2020-09-22;13:15;-73.91662;40.82499;1;0
2020-09-22;13:19;-73.950554;40.716087;0;0
2020-09-22;13:30;-73.94695;40.79423;0;0
2020-09-22;13:30;-73.913765;40.83874;1;0
2020-09-22;13:35;-73.895744;40.85814;0;0
2020-09-22;13:40;-74.08151;40.619934;0;0
2020-09-22;13:45;-73.954346;40.762676;0;0
2020-09-22;13:45;-73.80485;40.73834;0;0
2020-09-22;13:50;-73.9736;40.784534;0;0
2020-09-22;13:57;-73.791664;40.704853;1;0
2020-09-22;14:00;-73.93675;40.67695;0;0
2020-09-22;14:00;-73.938515;40.75021;0;0
2020-09-22;14:00;-73.80177;40.69167;2;0
2020-09-22;14:03;-73.880615;40.839134;2;0
2020-09-22;14:30;-73.994934;40.717133;0;0
2020-09-22;14:30;-73.82577;40.704426;0;0
2020-09-22;14:30;-73.979294;40.636414;1;0
2020-09-22;14:30;-73.94049;40.722576;2;0
2020-09-22;14:30;-73.90683;40.851807;2;0
2020-09-22;14:32;-74.00696;40.598953;0;0
2020-09-22;14:38;-73.99808;40.599052;0;0
2020-09-22;14:40;-73.91749;40.735462;0;0
2020-09-22;14:45;-73.896194;40.7053;0;0
2020-09-22;14:46;-73.902054;40.714195;0;0
2020-09-22;14:47;-73.837776;40.72545;1;0
2020-09-22;14:50;-73.95394;40.801285;0;0
2020-09-22;14:50;-73.93285;40.656475;1;0
2020-09-22;15:00;-73.88445;40.637196;0;0
2020-09-22;15:00;-73.911026;40.65295;1;0
2020-09-22;15:00;-73.81808;40.72393;1;0
2020-09-22;15:07;-73.95127;40.774292;0;0
2020-09-22;15:10;-73.887825;40.7672;0;0
2020-09-22;15:10;-73.949745;40.807037;0;0
2020-09-22;15:12;-73.920715;40.608204;1;0
2020-09-22;15:14;-73.87529;40.824207;1;0
2020-09-22;15:17;-73.86854;40.74759;0;0
2020-09-22;15:20;-73.85511;40.88527;0;0
2020-09-22;15:20;-73.95525;40.71814;0;0
2020-09-22;15:20;-73.983536;40.738323;1;0
2020-09-22;15:20;-73.90802;40.713013;1;0
2020-09-22;15:25;-73.82108;40.81672;0;0
2020-09-22;15:30;-73.94278;40.75831;0;0
2020-09-22;15:30;-73.87652;40.64254;0;0
2020-09-22;15:30;-73.91609;40.828064;0;0
2020-09-22;15:39;-73.97485;40.582863;1;0
2020-09-22;15:46;-73.978065;40.671112;0;0
2020-09-22;15:50;-74.0288;40.63996;0;0
2020-09-22;15:58;-73.81685;40.675766;0;0
2020-09-22;15:59;-73.94715;40.675945;1;0
2020-09-22;16:00;-73.94247;40.844597;0;0
2020-09-22;16:02;-73.83128;40.86786;0;0
2020-09-22;16:02;-73.90265;40.698013;0;0
2020-09-22;16:02;-73.99678;40.72543;0;0
2020-09-22;16:03;-74.10402;40.586983;0;0
2020-09-22;16:05;-73.87034;40.874264;0;0
2020-09-22;16:05;-73.96824;40.695206;0;0
2020-09-22;16:07;-74.002754;40.677605;0;0
2020-09-22;16:10;-73.83396;40.757183;1;0
2020-09-22;16:16;-74.02193;40.637436;1;0
2020-09-22;16:16;-73.95559;40.779495;1;0
2020-09-22;16:20;-73.87885;40.841522;0;0
2020-09-22;16:20;-74.07994;40.606327;0;0
2020-09-22;16:20;-73.91979;40.840874;1;0
2020-09-22;16:24;-73.789734;40.68378;1;0
2020-09-22;16:28;-74.00366;40.729343;0;0
2020-09-22;16:30;-73.92069;40.705215;0;0
2020-09-22;16:30;-74.06818;40.616833;1;0
2020-09-22;16:30;-73.826675;40.779182;1;0
2020-09-22;16:38;-73.96803;40.759575;1;0
2020-09-22;16:40;-73.97762;40.633152;0;0
2020-09-22;16:40;-73.72787;40.685722;0;0
2020-09-22;16:41;-73.92884;40.697186;0;0
2020-09-22;16:41;-73.89298;40.88327;1;0
2020-09-22;16:42;-73.88881;40.698654;0;0
2020-09-22;16:44;-73.904854;40.75725;1;0
2020-09-22;16:45;-73.90634;40.741714;0;0
2020-09-22;16:50;-73.9101;40.667156;4;0
2020-09-22;16:52;-73.83531;40.711086;0;0
2020-09-22;17:00;-73.94;40.798836;0;0
2020-09-22;17:00;-73.951;40.7809;0;0
2020-09-22;17:00;-74.11979;40.575813;0;0
2020-09-22;17:00;-73.7281;40.711033;0;0
2020-09-22;17:00;-73.785225;40.76567;1;0
2020-09-22;17:00;-73.85089;40.737553;1;0
2020-09-22;17:00;-73.85679;40.81566;2;0
2020-09-22;17:05;-73.9989;40.713375;0;0
2020-09-22;17:06;-73.92031;40.835396;0;0
2020-09-22;17:17;-73.92357;40.61178;1;0
2020-09-22;17:20;-73.928764;40.829185;0;0
2020-09-22;17:24;-73.91955;40.63147;0;0
2020-09-22;17:30;-73.916084;40.671066;0;0
2020-09-22;17:30;-73.895164;40.700737;1;0
2020-09-22;17:36;-73.91397;40.848606;0;0
2020-09-22;17:39;-73.84594;40.842766;0;0
2020-09-22;17:39;-73.96402;40.624905;1;0
2020-09-22;17:45;-73.91825;40.62877;0;0
2020-09-22;17:45;-73.74295;40.676952;0;0
2020-09-22;17:47;-73.93209;40.70705;0;0
2020-09-22;17:50;-73.942726;40.811565;1;0
2020-09-22;17:54;-73.9087;40.686417;1;0
2020-09-22;18:00;-73.85424;40.82483;0;0
2020-09-22;18:00;-73.791885;40.756847;0;0
2020-09-22;18:00;-73.805115;40.70352;0;0
2020-09-22;18:00;-73.93496;40.737785;0;0
2020-09-22;18:05;-73.90851;40.853813;2;0
2020-09-22;18:14;-73.9449;40.8017;1;0
2020-09-22;18:20;-73.96944;40.753624;0;0
2020-09-22;18:20;-73.90843;40.722446;0;0
2020-09-22;18:21;-73.93477;40.698696;1;0
2020-09-22;18:26;-73.91282;40.861862;0;0
2020-09-22;18:27;-73.8947;40.742573;1;0
2020-09-22;18:45;-73.7334;40.74425;0;0
2020-09-22;18:48;-73.98036;40.78994;0;0
2020-09-22;18:50;-73.8952;40.63874;2;0
2020-09-22;19:00;-73.86917;40.853683;0;0
2020-09-22;19:00;-73.85854;40.88969;0;0
2020-09-22;19:00;-73.97078;40.64611;0;0
2020-09-22;19:00;-73.98042;40.582977;0;0
2020-09-22;19:09;-74.120056;40.560394;0;0
2020-09-22;19:17;-73.81648;40.665997;3;0
2020-09-22;19:18;-73.87482;40.895725;0;0
2020-09-22;19:27;-73.89887;40.678738;1;0
2020-09-22;19:30;-73.73218;40.692646;0;0
2020-09-22;19:30;-73.92949;40.746185;1;0
2020-09-22;19:30;-73.81303;40.702496;1;0
2020-09-22;19:31;-73.907906;40.718723;0;0
2020-09-22;19:56;-73.819534;40.66549;1;0
2020-09-22;1:15;-73.9213;40.63032;0;0
2020-09-22;1:23;-73.95674;40.64029;0;0
2020-09-22;1:38;-73.82975;40.829422;0;0
2020-09-22;1:45;-73.91647;40.676647;0;0
2020-09-22;1:50;-73.91647;40.676647;0;0
2020-09-22;20:13;-73.93171;40.705658;0;0
2020-09-22;20:25;-73.85174;40.861046;0;0
2020-09-22;20:30;-73.750854;40.69483;0;0
2020-09-22;20:30;-73.848854;40.68816;0;0
2020-09-22;20:35;-73.90908;40.813232;1;0
2020-09-22;20:45;-73.927605;40.59506;0;0
2020-09-22;21:00;-73.8686;40.73261;0;0
2020-09-22;21:15;-73.89;40.65114;4;0
2020-09-22;21:30;-73.870155;40.87831;0;0
2020-09-22;21:30;-73.87502;40.835175;0;0
2020-09-22;21:30;-74.01296;40.64943;1;0
2020-09-22;21:40;-73.94777;40.633717;1;0
2020-09-22;21:45;-73.900566;40.741077;0;0
2020-09-22;21:45;-73.84503;40.689236;1;0
2020-09-22;21:50;-73.8978;40.843956;1;0
2020-09-22;22:00;-73.91398;40.66698;0;0
2020-09-22;22:00;-73.97209;40.631218;0;0
2020-09-22;22:00;-73.90375;40.847324;1;0
2020-09-22;22:01;-73.93962;40.65777;0;0
2020-09-22;22:18;-73.93072;40.83057;0;0
2020-09-22;22:25;-73.73582;40.67437;0;0
2020-09-22;22:25;-73.8282;40.833233;1;0
2020-09-22;22:29;-73.87743;40.680016;0;0
2020-09-22;22:30;-73.88373;40.66843;1;0
2020-09-22;22:36;-73.94018;40.709713;0;0
2020-09-22;22:38;-73.90392;40.6633;0;0
2020-09-22;22:40;-73.8125;40.687443;1;0
2020-09-22;22:50;-73.90891;40.748825;0;0
2020-09-22;23:11;-73.99568;40.630787;1;0
2020-09-22;23:18;-73.91375;40.65417;1;0
2020-09-22;23:25;-73.94732;40.652782;0;0
2020-09-22;23:25;-73.99607;40.722435;1;0
2020-09-22;23:35;-73.89532;40.748596;0;0
2020-09-22;23:40;-73.782715;40.666935;0;0
2020-09-22;23:52;-73.92827;40.856808;0;0
2020-09-22;2:57;-73.87101;40.661156;0;0
2020-09-22;4:30;-73.91695;40.671608;0;0
2020-09-22;4:30;-73.91725;40.74094;1;0
2020-09-22;4:55;-73.896545;40.82961;0;0
2020-09-22;5:00;-73.97489;40.736988;0;0
2020-09-22;5:35;-73.754776;40.703007;0;0
2020-09-22;6:00;-73.896095;40.74833;1;0
2020-09-22;6:15;-73.853645;40.8879;0;0
2020-09-22;6:22;-73.90596;40.636856;0;0
2020-09-22;6:30;-73.89847;40.65945;1;0
2020-09-22;6:56;-73.93603;40.81207;1;0
2020-09-22;6:57;-73.82133;40.748756;1;0
2020-09-22;7:15;-73.93819;40.69864;0;0
2020-09-22;7:45;-73.93159;40.663227;0;0
2020-09-22;7:46;-74.01103;40.725937;0;0
2020-09-22;8:10;-73.91769;40.687004;0;0
2020-09-22;8:14;-73.83872;40.781136;0;0
2020-09-22;8:15;-73.853485;40.72201;0;0
2020-09-22;8:15;-73.83778;40.781654;0;0
2020-09-22;8:17;-73.99826;40.60461;1;0
2020-09-22;8:35;-73.88906;40.889183;1;0
2020-09-22;9:00;-73.93987;40.651295;0;0
2020-09-22;9:00;-73.94306;40.716805;0;0
2020-09-22;9:12;-73.9742;40.75318;0;0
2020-09-22;9:15;-73.9526;40.810764;1;0
2020-09-22;9:27;-73.95648;40.771385;0;0
2020-09-22;9:30;-73.7682;40.6618;0;0
2020-09-22;9:30;-73.94121;40.64472;1;0
2020-09-22;9:40;-73.95228;40.648792;0;0
2020-09-22;9:46;-73.82261;40.762756;0;0
2020-09-22;9:50;-73.94628;40.70222;0;0
2020-09-22;9:50;-73.91788;40.698536;0;0
2020-09-22;9:50;-73.99987;40.75977;1;0
2020-09-22;9:57;-73.8939;40.821514;0;0
2020-09-22;9:59;-73.95709;40.69447;0;0
2020-09-21;0:00;-73.92724;40.836708;0;0
2020-09-21;0:00;-73.85102;40.902695;0;0
2020-09-21;0:00;-74.00734;40.651512;0;0
2020-09-21;0:00;-73.899124;40.732975;0;0
2020-09-21;0:00;-73.91167;40.70243;0;0
2020-09-21;0:00;-74.008286;40.616043;2;0
2020-09-21;0:10;-73.91037;40.782097;0;0
2020-09-21;0:11;-74.0043;40.640553;0;0
2020-09-21;0:20;-73.82866;40.677654;0;0
2020-09-21;0:24;-73.87767;40.73675;0;0
2020-09-21;0:32;-74.01254;40.632633;1;0
2020-09-21;0:44;-73.95352;40.68138;3;0
2020-09-21;0:50;-74.02212;40.60459;0;0
2020-09-21;0:55;-73.98114;40.605278;0;0
2020-09-21;0:56;-73.930016;40.83829;0;0
2020-09-21;10:00;-73.98969;40.684795;0;0
2020-09-21;10:00;-73.89615;40.6653;0;0
2020-09-21;10:00;-73.912895;40.77052;0;0
2020-09-21;10:00;-73.81885;40.75035;0;0
2020-09-21;10:05;-73.82479;40.66741;2;0
2020-09-21;10:06;-73.890396;40.854687;0;0
2020-09-21;10:10;-73.806915;40.702477;0;0
2020-09-21;10:20;-73.92079;40.77079;0;0
2020-09-21;10:20;-73.727974;40.762978;0;0
2020-09-21;10:20;-73.95338;40.68064;1;0
2020-09-21;10:22;-73.98525;40.73337;1;0
2020-09-21;10:25;-74.000656;40.73723;1;0
2020-09-21;10:35;-73.94773;40.80207;0;0
2020-09-21;10:50;-73.98391;40.69484;0;0
2020-09-21;10:53;-73.93975;40.80118;1;0
2020-09-21;11:00;-73.87383;40.87777;0;0
2020-09-21;11:00;-73.95045;40.69523;0;0
2020-09-21;11:00;-73.94509;40.821045;0;0
2020-09-21;11:01;-73.95571;40.761272;0;0
2020-09-21;11:07;-73.9784;40.726246;0;0
2020-09-21;11:08;-73.93147;40.813114;0;0
2020-09-21;11:08;-73.93147;40.813114;0;0
2020-09-21;11:09;-73.92797;40.842503;0;0
2020-09-21;11:12;-73.93308;40.677624;0;0
2020-09-21;11:26;-73.99777;40.67474;1;0
2020-09-21;11:30;-73.814964;40.764816;1;0
2020-09-21;11:30;-73.81035;40.749336;1;0
2020-09-21;11:30;-74.09844;40.611313;2;0
2020-09-21;11:40;-73.91135;40.672073;0;0
2020-09-21;11:40;-73.966896;40.68348;0;0
2020-09-21;11:45;-73.91345;40.772243;0;0
2020-09-21;11:45;-73.760056;40.601368;2;0
2020-09-21;11:48;-73.90963;40.83228;1;0
2020-09-21;11:50;-73.87562;40.8399;1;0
2020-09-21;11:50;-73.94484;40.616043;1;0
2020-09-21;12:00;-74.08271;40.644737;0;0
2020-09-21;12:02;-73.85981;40.702484;0;0
2020-09-21;12:11;-73.91113;40.84942;1;0
2020-09-21;12:20;-73.894066;40.86235;0;0
2020-09-21;12:20;-73.7711;40.67824;1;0
2020-09-21;12:29;-73.9221;40.62853;2;0
2020-09-21;12:40;-73.95272;40.746876;1;0
2020-09-21;12:40;-73.86286;40.747158;1;0
2020-09-21;12:45;-73.87581;40.8264;0;0
2020-09-21;12:45;-73.83772;40.783222;1;0
2020-09-21;12:55;-73.89386;40.730804;1;0
2020-09-21;13:00;-73.83131;40.88919;1;0
2020-09-21;13:10;-73.957535;40.696674;0;0
2020-09-21;13:14;-73.86095;40.838924;0;0
2020-09-21;13:15;-73.86825;40.70297;0;0
2020-09-21;13:15;-73.96822;40.767967;0;0
2020-09-21;13:20;-73.988106;40.72877;0;0
2020-09-21;13:30;-73.918304;40.66116;0;0
2020-09-21;13:35;-73.947235;40.79094;1;0
2020-09-21;13:39;-73.83178;40.764454;1;0
2020-09-21;13:40;-73.76301;40.60269;0;0
2020-09-21;13:48;-73.96848;40.708805;0;0
2020-09-21;13:50;-73.73614;40.704746;0;0
2020-09-21;13:50;-73.94293;40.823257;1;0
2020-09-21;14:00;-73.93209;40.674236;0;0
2020-09-21;14:00;-74.00237;40.685738;0;0
2020-09-21;14:00;-73.919586;40.706306;0;0
2020-09-21;14:00;-73.93267;40.75414;0;0
2020-09-21;14:00;-73.834404;40.715492;0;0
2020-09-21;14:00;-74.14445;40.54387;0;0
2020-09-21;14:00;-73.810135;40.75684;0;0
2020-09-21;14:00;-73.7564;40.74947;0;0
2020-09-21;14:00;-73.92024;40.631016;1;0
2020-09-21;14:10;-73.74373;40.706005;0;0
2020-09-21;14:19;-73.82318;40.75819;1;0
2020-09-21;14:20;-73.96584;40.716446;0;0
2020-09-21;14:20;-74.16984;40.570877;1;0
2020-09-21;14:24;-73.966965;40.60566;0;0
2020-09-21;14:27;-74.00424;40.61648;0;0
2020-09-21;14:30;-73.76006;40.667503;0;0
2020-09-21;14:30;-73.997604;40.670296;1;0
2020-09-21;14:35;-73.906006;40.84944;1;0
2020-09-21;14:45;-73.89395;40.817295;0;0
2020-09-21;14:45;-73.89255;40.64779;0;0
2020-09-21;14:50;-73.95412;40.74273;0;0
2020-09-21;14:50;-73.72717;40.699265;1;0
2020-09-21;14:52;-73.94104;40.785038;0;0
2020-09-21;14:55;-73.97893;40.626156;0;0
2020-09-21;15:04;-73.84052;40.84073;1;0
2020-09-21;15:10;-73.98409;40.737545;0;0
2020-09-21;15:18;-73.94215;40.64468;2;0
2020-09-21;15:20;-73.99134;40.685448;0;0
2020-09-21;15:20;-73.73586;40.713303;0;0
2020-09-21;15:25;-73.99665;40.74782;0;0
2020-09-21;15:30;-73.874374;40.82433;0;0
2020-09-21;15:30;-73.99831;40.621616;0;0
2020-09-21;15:30;-73.91947;40.84631;0;0
2020-09-21;15:30;-73.907906;40.858196;0;0
2020-09-21;15:35;-73.93576;40.850166;0;0
2020-09-21;15:40;-73.860954;40.896614;1;0
2020-09-21;15:43;-73.946754;40.68024;1;0
2020-09-21;15:47;-73.87058;40.87647;0;0
2020-09-21;15:52;-73.89245;40.85248;0;0
2020-09-21;16:00;-73.985825;40.757618;0;0
2020-09-21;16:00;-74.19001;40.52257;0;0
2020-09-21;16:00;-73.80805;40.682285;2;0
2020-09-21;16:00;-73.99824;40.69567;2;0
2020-09-21;16:01;-73.99542;40.607323;0;0
2020-09-21;16:01;-73.861435;40.67988;0;0
2020-09-21;16:12;-73.95092;40.66344;0;0
2020-09-21;16:20;-73.95645;40.585037;0;0
2020-09-21;16:29;-73.93391;40.6109;1;0
2020-09-21;16:40;-73.96469;40.79166;0;0
2020-09-21;16:40;-73.909615;40.616116;2;0
2020-09-21;16:45;-74.12126;40.62782;0;0
2020-09-21;16:46;-73.99177;40.68481;1;0
2020-09-21;16:50;-73.79551;40.694763;1;0
2020-09-21;16:50;-73.905975;40.650944;1;0
2020-09-21;17:00;-73.98838;40.592796;0;0
2020-09-21;17:00;-73.93766;40.743305;0;0
2020-09-21;17:00;-73.83739;40.673805;0;0
2020-09-21;17:00;-74.11917;40.62582;0;0
2020-09-21;17:04;-74.11396;40.58004;0;0
2020-09-21;17:05;-73.77161;40.744526;1;0
2020-09-21;17:20;-73.918526;40.62189;0;0
2020-09-21;17:40;-73.8461;40.870388;0;0
2020-09-21;17:40;-73.929306;40.684055;0;0
2020-09-21;17:40;-73.93359;40.74473;0;0
2020-09-21;17:41;-73.80176;40.761894;1;0
2020-09-21;17:46;-73.98336;40.61199;1;0
2020-09-21;17:50;-73.972565;40.691677;1;0
2020-09-21;17:51;-73.93491;40.82815;1;0
2020-09-21;17:54;-74.026955;40.633514;0;0
2020-09-21;18:00;-73.896576;40.674595;0;0
2020-09-21;18:00;-73.77078;40.66696;0;0
2020-09-21;18:00;-73.926796;40.859943;0;0
2020-09-21;18:00;-73.925674;40.861256;0;0
2020-09-21;18:05;-73.9046;40.90523;0;0
2020-09-21;18:06;-73.929596;40.685635;0;0
2020-09-21;18:15;-73.83661;40.877476;1;0
2020-09-21;18:25;-73.82815;40.707962;0;0
2020-09-21;18:30;-73.873344;40.674763;0;0
2020-09-21;18:40;-73.896194;40.67315;0;0
2020-09-21;18:40;-73.96219;40.70022;0;0
2020-09-21;18:50;-73.826004;40.689953;2;0
2020-09-21;18:58;-73.81747;40.718758;0;0
2020-09-21;19:05;-73.80045;40.718365;0;0
2020-09-21;19:05;-73.88131;40.66883;1;0
2020-09-21;19:10;-73.92856;40.809048;1;0
2020-09-21;19:20;-73.94231;40.817226;1;0
2020-09-21;19:30;-73.923775;40.864403;0;0
2020-09-21;19:32;-73.913704;40.676495;5;0
2020-09-21;19:35;-73.95633;40.7785;0;0
2020-09-21;19:35;-74.15544;40.608433;2;0
2020-09-21;19:42;-73.91837;40.698807;0;0
2020-09-21;19:50;-73.96882;40.60927;0;0
2020-09-21;19:50;-73.773;40.68121;0;0
2020-09-21;1:19;-73.95722;40.635612;0;0
2020-09-21;1:27;-73.905846;40.810997;0;0
2020-09-21;1:30;-73.93472;40.681297;0;0
2020-09-21;1:30;-73.792725;40.7555;1;0
2020-09-21;1:35;-74.12976;40.62855;0;0
2020-09-21;20:00;-73.82707;40.702515;1;0
2020-09-21;20:03;-73.95776;40.600986;0;0
2020-09-21;20:10;-73.93374;40.84932;0;0
2020-09-21;20:10;-73.917656;40.689217;1;0
2020-09-21;20:19;-73.953;40.663773;1;0
2020-09-21;20:20;-74.003914;40.651264;0;0
2020-09-21;20:23;-73.969345;40.785294;0;0
2020-09-21;20:26;-73.81345;40.78729;0;0
2020-09-21;20:45;-73.94938;40.754208;1;0
2020-09-21;20:45;-73.769585;40.698566;1;0
2020-09-21;21:00;-73.92248;40.670116;0;0
2020-09-21;21:00;-73.93178;40.655273;1;0
2020-09-21;21:04;-73.90126;40.67993;0;0
2020-09-21;21:10;-73.93926;40.842438;0;0
2020-09-21;21:17;-73.88541;40.814106;1;1
2020-09-21;21:20;-73.95896;40.58217;1;0
2020-09-21;21:30;-73.8118;40.711983;0;0
2020-09-21;21:32;-73.78108;40.668026;0;0
2020-09-21;21:39;-73.90981;40.669823;1;0
2020-09-21;21:50;-73.78905;40.592987;1;0
2020-09-21;21:56;-73.942604;40.604107;1;0
2020-09-21;22:00;-73.897736;40.83648;0;0
2020-09-21;22:00;-73.95616;40.822258;0;0
2020-09-21;22:00;-73.923035;40.775383;0;0
2020-09-21;22:00;-73.92157;40.584003;0;0
2020-09-21;22:09;-73.93666;40.669098;1;0
2020-09-21;22:13;-73.849915;40.827084;0;0
2020-09-21;22:16;-73.93162;40.663555;0;0
2020-09-21;22:18;-73.95728;40.690693;1;0
2020-09-21;22:20;-73.86268;40.757774;1;0
2020-09-21;22:32;-73.93001;40.648182;0;0
2020-09-21;23:08;-73.9742;40.753994;0;0
2020-09-21;23:20;-73.84499;40.75482;0;0
2020-09-21;23:20;-73.88297;40.757977;1;0
2020-09-21;23:40;-73.86939;40.698254;0;0
2020-09-21;23:50;-73.937614;40.68847;0;0
2020-09-21;23:53;-73.94759;40.789433;0;0
2020-09-21;2:47;-73.83311;40.71328;1;0
2020-09-21;3:14;-73.92539;40.642384;4;0
2020-09-21;4:00;-73.8828;40.841293;0;0
2020-09-21;4:04;-73.901924;40.85809;0;0
2020-09-21;4:10;-74.185776;40.541176;1;0
2020-09-21;4:15;-73.95358;40.677994;0;0
2020-09-21;4:15;-73.95358;40.677994;0;0
2020-09-21;4:50;-73.95147;40.68986;0;0
2020-09-21;5:00;-73.952515;40.65089;0;0
2020-09-21;5:00;-73.93562;40.75228;0;0
2020-09-21;5:30;-73.94312;40.851685;0;0
2020-09-21;5:33;-73.796776;40.689964;0;0
2020-09-21;6:00;-73.76481;40.724693;0;0
2020-09-21;6:14;-73.9309;40.706512;1;0
2020-09-21;6:24;-73.87263;40.736847;2;0
2020-09-21;6:30;-73.96191;40.79548;0;0
2020-09-21;7:00;-73.86538;40.83961;0;0
2020-09-21;7:00;-74.00835;40.644814;0;0
2020-09-21;7:00;-74.163284;40.590702;0;0
2020-09-21;7:00;-73.77358;40.71512;1;0
2020-09-21;7:10;-73.88746;40.846214;0;0
2020-09-21;7:10;-73.87257;40.856537;1;0
2020-09-21;7:13;-74.011215;40.62356;3;0
2020-09-21;7:30;-73.816956;40.679756;0;0
2020-09-21;7:50;-74.101234;40.582188;0;0
2020-09-21;8:00;-73.965576;40.681793;0;0
2020-09-21;8:00;-73.98345;40.747097;1;0
2020-09-21;8:05;-73.78869;40.68818;0;0
2020-09-21;8:05;-74.00523;40.729332;0;0
2020-09-21;8:15;-73.88427;40.667248;0;0
2020-09-21;8:20;-73.941925;40.755592;0;0
2020-09-21;8:30;-74.010025;40.60247;0;0
2020-09-21;8:30;-73.87329;40.83801;0;0
2020-09-21;8:30;-73.82318;40.75819;1;0
2020-09-21;8:45;-73.98139;40.689777;0;0
2020-09-21;8:45;-73.90331;40.707233;0;0
2020-09-21;8:50;-73.98973;40.669147;0;0
2020-09-21;8:57;-73.998;40.712723;0;0
2020-09-21;9:00;-73.87877;40.884476;0;0
2020-09-21;9:00;-73.92449;40.65098;0;0
2020-09-21;9:00;-73.7502;40.698914;0;0
2020-09-21;9:00;-73.987816;40.667374;0;0
2020-09-21;9:00;-73.997574;40.59455;1;0
2020-09-21;9:00;-73.89111;40.867027;1;0
2020-09-21;9:13;-73.93977;40.841076;0;0
2020-09-21;9:20;-73.96884;40.622868;0;0
2020-09-21;9:30;-73.93162;40.653744;0;0
2020-09-21;9:30;-74.00104;40.67641;0;0
2020-09-21;9:35;-73.82947;40.6854;1;0
2020-09-21;9:40;-73.94398;40.835308;0;0
2020-09-21;9:50;-73.89083;40.820305;0;0
2020-09-21;9:50;-73.91902;40.84065;0;0
2020-09-21;9:53;-73.93904;40.805058;0;0
2020-09-21;9:54;-74.16231;40.533882;1;0
